慰霊, 8.146695948030656
知行, 8.146695948030656
構内, 8.146695948030656
WEEKEND, 8.146695948030656
見頃, 8.146695948030656
エルム, 8.146695948030656
寿楽, 8.146695948030656
別れの歌, 8.146695948030656
農試公園, 8.146695948030656
サクラ, 8.146695948030656
アサヒビール, 8.146695948030656
7分, 8.146695948030656
ヘイタイサン, 8.146695948030656
ツツジ, 8.146695948030656
大福, 8.146695948030656
ーﾟ, 8.146695948030656
春駒, 8.146695948030656
こめる, 8.146695948030656
見物, 8.146695948030656
CROSS, 8.146695948030656
80円, 8.146695948030656
SAITA, 8.146695948030656
afternoon, 8.146695948030656
サク, 8.146695948030656
講師, 8.146695948030656
咲き, 8.146695948030656
算用, 8.146695948030656
松前城, 8.146695948030656
検定, 8.146695948030656
山の上, 8.146695948030656
Cherry, 8.146695948030656
lucky, 8.146695948030656
一味唐辛子, 8.146695948030656
口ずさむ, 8.146695948030656
いわた, 8.146695948030656
北海道豊富町大通り, 8.146695948030656
ょんとみたんだよなぁ, 8.146695948030656
Creative, 8.146695948030656
さくら, 8.146695948030656
五分, 8.146695948030656
打合せ, 8.146695948030656
ヒヤシンス, 8.146695948030656
映える, 8.146695948030656
箱館戦争, 8.146695948030656
ちょい乗り, 8.146695948030656
KKR札幌医療センター, 8.146695948030656
札幌市資料館, 8.146695948030656
ねぷた, 8.146695948030656
長年, 8.146695948030656
エドウィン・ダン記念館, 8.146695948030656
父上, 8.146695948030656
段取り, 8.146695948030656
住まい, 8.146695948030656
塔, 8.146695948030656
片っ端, 8.146695948030656
杜, 8.146695948030656
instaplaceapp, 8.146695948030656
鼻息, 8.146695948030656
ルン, 8.146695948030656
上映会, 8.146695948030656
ハン, 8.146695948030656
紅葉, 8.146695948030656
野次馬, 8.146695948030656
instaplace, 8.146695948030656
桜, 8.146695948030656
匿名希望, 8.146695948030656
飛来, 8.146695948030656
Inter, 8.146695948030656
PIERROT, 8.146695948030656
ジンパ, 8.146695948030656
横白, 8.146695948030656
つぼむ, 8.146695948030656
60キロ, 8.146695948030656
義母, 8.146695948030656
Sakura, 7.146695948030656
instaframe, 7.146695948030656
残雪, 7.146695948030656
リズム, 7.146695948030656
Donkey, 7.146695948030656
高専, 7.146695948030656
夜桜, 7.146695948030656
暖か, 7.146695948030656
観戦, 7.146695948030656
青空, 7.146695948030656
tree, 7.146695948030656
ナレ, 7.146695948030656
beautiful, 7.146695948030656
弾き語り, 7.146695948030656
琴似発寒川, 7.146695948030656
さ行, 7.146695948030656
知事公館, 7.146695948030656
squaready, 7.146695948030656
EARTH, 7.146695948030656
合図, 7.146695948030656
講演会, 7.146695948030656
月寒, 7.146695948030656
大野, 7.146695948030656
満車, 7.146695948030656
ちら見, 7.146695948030656
Spring, 7.146695948030656
弘前, 7.146695948030656
coffeetime, 7.146695948030656
毒気, 7.146695948030656
まんじゅう, 7.146695948030656
instagoodlife, 7.146695948030656
通学, 7.146695948030656
函館公園, 6.5617334473095
寄り道, 6.5617334473095
タイトル, 6.5617334473095
プチ, 6.5617334473095
二丁目, 6.5617334473095
美唄, 6.5617334473095
ゎもう, 6.5617334473095
nature, 6.5617334473095
きたえーる, 6.5617334473095
歩いてる, 6.5617334473095
Sato, 6.5617334473095
Nanae, 6.5617334473095
Cajon, 6.5617334473095
39, 6.5617334473095
ピーク, 6.5617334473095
必須, 6.5617334473095
supli, 6.5617334473095
あれこれ, 6.5617334473095
桜の季節, 6.5617334473095
outdoors, 6.5617334473095
330, 6.5617334473095
熊猫, 6.5617334473095
池, 6.5617334473095
洋食, 6.5617334473095
ルー, 6.5617334473095
勧める, 6.5617334473095
musica, 6.5617334473095
hall, 6.5617334473095
ソメイヨシノ, 6.5617334473095
たえる, 6.5617334473095
百合, 6.5617334473095
社中, 6.5617334473095
sky, 6.5617334473095
coming, 6.5617334473095
例年, 6.5617334473095
時刻, 6.5617334473095
SAKURA, 6.5617334473095
ダルビッシュ, 6.5617334473095
真剣, 6.146695948030656
散る, 6.146695948030656
京都, 6.146695948030656
皮膚科, 6.146695948030656
開花宣言, 6.146695948030656
instaweather, 6.146695948030656
カラス, 6.146695948030656
待てる, 6.146695948030656
庁舎, 6.146695948030656
PLACE, 6.146695948030656
weather, 6.146695948030656
完売, 6.146695948030656
赤レンガ, 6.146695948030656
がさ, 6.146695948030656
wx, 6.146695948030656
バースデー, 6.146695948030656
instaweatherpro, 6.146695948030656
路上, 6.146695948030656
ガ, 6.146695948030656
年初, 5.824767853143294
ディナー, 5.824767853143294
目当て, 5.824767853143294
東区, 5.824767853143294
WORLD, 5.824767853143294
梅, 5.824767853143294
いきむ, 5.824767853143294
河川敷, 5.824767853143294
2週間, 5.824767853143294
JP, 5.824767853143294
ベル, 5.824767853143294
タコパ, 5.824767853143294
定休, 5.824767853143294
際, 5.824767853143294
すぐる, 5.824767853143294
サッポロビール, 5.5617334473095
見事, 5.5617334473095
ランナー, 5.5617334473095
帰り道, 5.5617334473095
クリニック, 5.5617334473095
賑わう, 5.5617334473095
福島, 5.5617334473095
工場, 5.5617334473095
餅, 5.5617334473095
北海道庁, 5.5617334473095
美味, 5.5617334473095
秋, 5.339341025973052
40, 5.339341025973052
青森, 5.339341025973052
ラッキー, 5.339341025973052
週末, 5.339341025973052
図書館, 5.339341025973052
まつり, 5.339341025973052
一部, 5.146695948030656
でく, 5.146695948030656
土, 5.146695948030656
cafe, 5.146695948030656
お越し, 5.146695948030656
かつ, 5.146695948030656
Maruyama, 5.146695948030656
さっちゃん, 5.146695948030656
五稜郭, 4.976770946588344
開花, 4.976770946588344
円山動物園, 4.976770946588344
可哀想, 4.824767853143294
円山公園, 4.824767853143294
作り, 4.824767853143294
近所, 4.824767853143294
キッチン, 4.824767853143294
さく, 4.824767853143294
代わり, 4.824767853143294
大通り, 4.824767853143294
辺, 4.824767853143294
りつ, 4.824767853143294
宴会, 4.687264329393359
パスタ, 4.687264329393359
窓, 4.687264329393359
ばる, 4.687264329393359
共感, 4.687264329393359
恵庭, 4.687264329393359
坂, 4.687264329393359
Center, 4.687264329393359
P, 4.5617334473095
新琴似, 4.5617334473095
体験, 4.5617334473095
祭り, 4.5617334473095
内科, 4.5617334473095
募集, 4.5617334473095
タイム, 4.5617334473095
北区, 4.5617334473095
利用, 4.5617334473095
通る, 4.5617334473095
処, 4.446256229889564
五稜郭公園, 4.446256229889564
満開, 4.446256229889564
昼休み, 4.446256229889564
かも, 4.446256229889564
ベンチ, 4.446256229889564
将来, 4.339341025973052
地味, 4.339341025973052
＝LOVE, 4.339341025973052
敵, 4.339341025973052
ソフト, 4.339341025973052
ニュース, 4.339341025973052
大通り公園, 4.339341025973052
北大, 4.339341025973052
観光, 4.339341025973052
ラッキーピエロ, 4.339341025973052
緑, 4.339341025973052
pic, 4.339341025973052
中島公園, 4.339341025973052
動物園, 4.239805352422137
あり, 4.239805352422137
出発, 4.239805352422137
何処, 4.239805352422137
大通公園, 4.146695948030656
食事, 4.146695948030656
三井, 4.146695948030656
へん, 4.059233106780317
駐車場, 4.059233106780317
ころ, 4.059233106780317
きれる, 4.059233106780317
タイヤ交換, 3.976770946588344
IS, 3.976770946588344
抜ける, 3.976770946588344
こう, 3.976770946588344
ばい, 3.898768434587071
園, 3.898768434587071
ポイント, 3.898768434587071
1時間, 3.898768434587071
人達, 3.898768434587071
季節, 3.824767853143294
太陽, 3.7543785252518957
理解, 3.7543785252518957
コース, 3.6872643293933587
メンバー, 3.6872643293933587
個, 3.6231339919736434
撮影, 3.6231339919736434
9時, 3.6231339919736434
咲く, 3.6231339919736434
チョキ, 3.6231339919736434
きれい, 3.6231339919736434
ノリ, 3.6231339919736434
b, 3.6231339919736434
ホーム, 3.5617334473095
円山, 3.5617334473095
かんじる, 3.5028397582559316
雪, 3.5028397582559316
ジンギスカン, 3.5028397582559316
是非, 3.5028397582559316
自学, 3.5028397582559316
Park, 3.3918084458671878
Odori, 3.3918084458671878
ーーーーー, 3.3393410259730523
自転車, 3.3393410259730523
あん, 3.3393410259730523
西, 3.3393410259730523
30分, 3.288714952903084
台, 3.288714952903084
札幌市白石区, 3.2398053524221377
2014, 3.2398053524221377
JAPAN, 3.2398053524221377
ゆる, 3.192499637643781
お昼, 3.192499637643781
散歩, 3.146695948030656
かる, 3.1023018286722026
街, 3.1023018286722026
駅, 3.1023018286722026
届く, 3.1023018286722026
所, 3.1023018286722026
会, 3.059233106780317
V, 3.0174129310856896
去年, 3.0174129310856896
予約, 3.0174129310856896
花見, 3.0174129310856896
近く, 2.976770946588344
DVD, 2.9372425824017063
絵, 2.9372425824017063
恋, 2.898768434587071
迎える, 2.898768434587071
続く, 2.824767853143294
ビール, 2.7891439434125727
隣, 2.7891439434125727
四, 2.7543785252518957
心配, 2.7543785252518957
北海道大学, 2.720431193328558
春, 2.720431193328558
x, 2.720431193328558
決まる, 2.6872643293933587
公園, 2.6872643293933587
ほう, 2.6548428517009817
始める, 2.6548428517009817
野球, 2.6231339919736434
晴れ, 2.592107096353019
帰り, 2.592107096353019
数, 2.592107096353019
どっか, 2.592107096353019
高校, 2.592107096353019
29, 2.5617334473095
落ち着く, 2.5319861039154477
見れる, 2.5319861039154477
2人, 2.5028397582559316
休憩, 2.5028397582559316
通り, 2.4742706060591604
歩く, 2.4742706060591604
撮る, 2.4462562298895643
素敵, 2.418775493467457
hakodate, 2.418775493467457
場所, 2.418775493467457
24, 2.418775493467457
買い物, 2.3393410259730523
焼肉, 2.3138059338659147
北, 2.3138059338659147
わ!, 2.288714952903084
ゎ, 2.288714952903084
あなた, 2.288714952903084
tweet, 2.264052898668815
よろしくお願いします, 2.264052898668815
綺麗, 2.264052898668815
歌, 2.2159586104677698
1日, 2.1023018286722026
勝つ, 2.1023018286722026
ょ, 2.1023018286722026
うる, 2.0806067575728835
Hokkaido, 2.0806067575728835
なまる, 2.059233106780317
着く, 2.0381714912524873
たくさん, 2.0174129310856896
こちら, 2.0174129310856896
ねる, 1.9969488285259742
かかる, 1.956871389150639
気分, 1.9178772575347753
丁目, 1.9178772575347753
函館市, 1.8429151998535533
見える, 1.8247678531432938
感じる, 1.8247678531432938
さっき, 1.8247678531432938
夢, 1.8247678531432938
sapporo, 1.754378525251896
本日, 1.754378525251896
こっち, 1.7204311933285583
お願い, 1.703752452181928
練習, 1.687264329393359
日本, 1.687264329393359
魔羅, 1.6709625170642584
彼氏, 1.6548428517009814
疲れ, 1.6231339919736432
先輩, 1.6075371369226248
的, 1.6075371369226248
食う, 1.5921070963530188
ところ, 1.5921070963530188
ご飯, 1.5319861039154479
居る, 1.5028397582559314
走る, 1.5028397582559314
風, 1.4884844652788614
いきる, 1.4742706060591604
後, 1.4742706060591604
今年, 1.418775493467457
ちる, 1.405228961629509
次, 1.3785116232537298
ぇ, 1.3522800816805502
予定, 1.339341025973052
ちょ, 1.3265169856154686
僕, 1.2278327107560616
つける, 1.146695948030656
T, 1.135468692607402
夜, 1.0914135125294666
幸せ, 1.0806067575728837
過ぎる, 1.0806067575728837
O, 1.059233106780317
ここ, 0.9969488285259741
旭川, 0.9667868580157217
とき, 0.9667868580157217
写真, 0.9470236031942918
とる, 0.9470236031942918
いつ, 0.9470236031942918
作る, 0.9275274275684946
一緒, 0.9178772575347752
今度, 0.9178772575347752
疲れる, 0.8429151998535532
函館, 0.8429151998535532
友達, 0.8247678531432938
しまう, 0.7891439434125724
6, 0.7458165117484719
感じ, 0.7458165117484719
絶対, 0.7288434331447582
行う, 0.7204311933285583
